name,left_d x,left_d y,right_u x,right_u y,is house
IMG61.png,913,355,932,388,False
IMG61.png,1133,354,1155,376,False
IMG61.png,897,351,920,375,False
IMG61.png,879,336,904,362,False
IMG61.png,563,337,575,374,False
IMG61.png,494,337,509,365,False
IMG61.png,33,337,51,361,False
IMG61.png,1128,329,1163,361,False
IMG61.png,0,326,26,352,False
IMG61.png,431,329,461,358,False
IMG61.png,627,326,645,355,False
IMG61.png,1,317,22,329,False
IMG61.png,1146,311,1169,334,False
IMG61.png,444,311,487,355,False
IMG61.png,1118,309,1150,342,False
IMG61.png,657,306,708,370,False
IMG61.png,573,302,610,341,False
IMG61.png,205,300,240,355,False
IMG61.png,540,297,559,324,False
IMG61.png,880,293,908,333,False
IMG61.png,516,294,540,323,False
IMG61.png,561,295,579,321,False
IMG61.png,468,285,503,324,False
IMG61.png,1174,288,1191,304,False
IMG61.png,443,283,461,304,False
IMG61.png,193,283,210,348,False
IMG61.png,941,277,968,304,False
IMG61.png,1127,274,1150,297,False
IMG61.png,592,275,613,315,False
IMG61.png,223,275,254,304,False
IMG61.png,615,273,628,295,False
IMG61.png,1157,270,1177,293,False
IMG61.png,761,265,789,304,False
IMG61.png,250,258,317,311,False
IMG61.png,859,265,883,298,False
IMG61.png,119,265,141,288,False
IMG61.png,515,261,538,283,False
IMG61.png,451,251,493,294,False
IMG61.png,739,253,756,298,False
IMG61.png,439,248,463,269,False
IMG61.png,791,243,814,265,False
IMG61.png,1123,243,1138,268,False
IMG61.png,276,243,289,269,False
IMG61.png,514,234,543,260,False
IMG61.png,157,240,164,275,False
IMG61.png,1033,235,1049,261,False
IMG61.png,1156,233,1174,256,False
IMG61.png,365,228,433,293,False
IMG61.png,75,222,117,252,False
IMG61.png,198,223,213,275,False
IMG61.png,185,224,192,338,False
IMG61.png,810,220,830,244,False
IMG61.png,575,220,596,250,False
IMG61.png,620,214,669,268,False
IMG61.png,528,213,555,241,False
IMG61.png,288,214,304,233,False
IMG61.png,835,210,861,236,False
IMG61.png,787,208,812,231,False
IMG61.png,231,208,247,233,False
IMG61.png,421,206,445,223,False
IMG61.png,1162,205,1201,243,False
IMG61.png,1117,199,1138,226,False
IMG61.png,133,199,144,229,False
IMG61.png,45,196,68,220,False
IMG61.png,446,195,473,222,False
IMG61.png,1024,194,1050,218,False
IMG61.png,465,188,486,211,False
IMG61.png,246,192,264,212,False
IMG61.png,720,186,745,214,False
IMG61.png,1126,188,1157,218,False
IMG61.png,1284,186,1299,225,False
IMG61.png,1188,186,1209,207,False
IMG61.png,984,186,1001,209,False
IMG61.png,903,186,930,229,False
IMG61.png,221,185,236,211,False
IMG61.png,61,183,93,237,False
IMG61.png,554,175,597,216,False
IMG61.png,1029,175,1052,197,False
IMG61.png,785,176,812,194,False
IMG61.png,52,174,66,198,False
IMG61.png,621,169,644,189,False
IMG61.png,602,168,627,190,False
IMG61.png,823,165,857,214,False
IMG61.png,126,165,151,189,False
IMG61.png,875,163,914,207,False
IMG61.png,486,157,518,189,False
IMG61.png,201,160,212,212,False
IMG61.png,187,159,197,201,False
IMG61.png,906,156,927,180,False
IMG61.png,1130,156,1148,177,False
IMG61.png,961,153,982,173,False
IMG61.png,685,153,714,182,False
IMG61.png,349,147,364,177,False
IMG61.png,295,140,318,161,False
IMG61.png,416,139,439,163,False
IMG61.png,1111,139,1133,169,False
IMG61.png,1002,139,1054,204,False
IMG61.png,984,141,1004,180,False
IMG61.png,363,134,383,151,False
IMG61.png,808,132,828,177,False
IMG61.png,31,129,68,169,False
IMG61.png,191,127,216,152,False
IMG61.png,105,122,130,146,False
IMG61.png,729,122,772,180,False
IMG61.png,533,122,568,155,False
IMG61.png,235,116,267,147,False
IMG61.png,956,112,974,131,False
IMG61.png,916,112,937,133,False
IMG61.png,89,109,124,188,False
IMG61.png,128,101,152,133,False
IMG61.png,974,101,988,127,False
IMG61.png,987,100,1005,131,False
IMG61.png,505,95,533,119,False
IMG61.png,862,97,880,125,False
IMG61.png,1188,87,1242,142,False
IMG61.png,608,87,633,113,False
IMG61.png,1112,86,1127,131,False
IMG61.png,574,81,603,99,False
IMG61.png,915,77,940,111,False
IMG61.png,17,77,42,117,False
IMG61.png,728,71,752,94,False
IMG61.png,1155,71,1175,96,False
IMG61.png,1047,69,1066,90,False
IMG61.png,503,66,527,90,False
IMG61.png,984,68,1011,95,False
IMG61.png,203,68,210,101,False
IMG61.png,290,65,314,119,False
IMG61.png,630,62,662,102,False
IMG61.png,524,61,546,83,False
IMG61.png,566,57,591,82,False
IMG61.png,622,56,646,80,False
IMG61.png,1171,53,1219,86,False
IMG61.png,1003,54,1037,88,False
IMG61.png,958,50,982,75,False
IMG61.png,755,54,769,80,False
IMG61.png,1281,50,1310,99,False
IMG61.png,1219,51,1255,83,False
IMG61.png,922,49,949,75,False
IMG61.png,300,40,311,60,False
IMG61.png,805,36,825,67,False
IMG61.png,1253,29,1279,55,False
IMG61.png,373,32,397,55,False
IMG61.png,1316,27,1346,65,False
IMG61.png,299,30,361,98,False
IMG61.png,641,24,747,77,False
IMG61.png,651,32,665,64,False
IMG61.png,1103,21,1158,65,False
IMG61.png,560,20,582,42,False
IMG61.png,1224,15,1250,41,False
IMG61.png,1204,14,1231,35,False
IMG61.png,955,10,974,34,False
IMG61.png,740,4,761,24,False
IMG61.png,1245,7,1279,43,False
IMG61.png,1058,5,1078,18,False
IMG61.png,201,5,213,43,False
IMG61.png,833,5,843,27,False
IMG61.png,936,0,957,28,False
IMG61.png,1008,0,1029,35,False
IMG62.png,889,600,980,603,False
IMG62.png,1315,537,1356,585,False
IMG62.png,496,536,511,562,False
IMG62.png,371,499,387,524,False
IMG62.png,646,475,670,498,False
IMG62.png,686,474,708,510,False
IMG62.png,1313,430,1356,533,False
IMG62.png,533,377,568,408,False
IMG62.png,507,370,528,390,False
IMG62.png,623,366,640,390,False
IMG62.png,493,351,501,381,False
IMG62.png,567,339,587,360,False
IMG62.png,1072,325,1097,348,False
IMG62.png,1259,216,1285,239,False
IMG62.png,1183,190,1222,234,False
IMG62.png,1061,60,1074,84,False
IMG63.png,1163,594,1185,604,False
IMG63.png,832,581,854,603,False
IMG63.png,1207,580,1216,603,False
IMG63.png,607,571,632,597,False
IMG63.png,190,570,220,601,False
IMG63.png,225,572,245,610,False
IMG63.png,363,573,398,608,False
IMG63.png,1181,570,1200,598,False
IMG63.png,262,567,282,594,False
IMG63.png,534,563,599,602,False
IMG63.png,716,564,742,589,False
IMG63.png,1025,562,1044,605,False
IMG63.png,294,561,310,589,False
IMG63.png,663,560,685,581,False
IMG63.png,145,561,161,585,False
IMG63.png,933,548,966,569,False
IMG63.png,1099,547,1130,590,False
IMG63.png,1035,545,1055,574,False
IMG63.png,540,542,568,567,False
IMG63.png,1123,540,1142,566,False
IMG63.png,712,539,736,561,False
IMG63.png,1308,535,1366,593,False
IMG63.png,384,534,431,585,False
IMG63.png,368,538,381,560,False
IMG63.png,357,538,370,568,False
IMG63.png,992,536,1010,567,False
IMG63.png,153,534,169,555,False
IMG63.png,140,532,158,552,False
IMG63.png,1051,531,1071,565,False
IMG63.png,565,528,585,546,False
IMG63.png,503,528,571,590,False
IMG63.png,978,526,996,564,False
IMG63.png,957,524,988,557,False
IMG63.png,387,515,410,537,False
IMG63.png,175,513,223,564,False
IMG63.png,928,515,950,556,False
IMG63.png,255,512,289,543,False
IMG63.png,516,502,550,533,False
IMG63.png,435,507,460,531,False
IMG63.png,564,504,583,532,False
IMG63.png,697,504,715,544,False
IMG63.png,528,501,575,544,False
IMG63.png,635,495,660,515,False
IMG63.png,194,497,212,526,False
IMG63.png,990,495,1031,514,False
IMG63.png,723,489,750,525,False
IMG63.png,449,486,469,511,False
IMG63.png,258,482,279,508,False
IMG63.png,409,479,430,520,False
IMG63.png,914,479,932,494,False
IMG63.png,851,473,877,524,False
IMG63.png,309,474,326,499,False
IMG63.png,872,473,910,515,False
IMG63.png,931,463,956,488,False
IMG63.png,318,463,372,521,False
IMG63.png,1244,463,1269,491,False
IMG63.png,532,459,583,504,False
IMG63.png,403,458,428,485,False
IMG63.png,322,460,334,482,False
IMG63.png,967,457,981,486,False
IMG63.png,979,456,1000,479,False
IMG63.png,774,455,795,486,False
IMG63.png,880,453,889,476,False
IMG63.png,725,451,747,475,False
IMG63.png,260,451,274,477,False
IMG63.png,998,449,1012,473,False
IMG63.png,471,436,553,519,False
IMG63.png,468,448,505,479,False
IMG63.png,653,446,675,466,False
IMG63.png,836,442,861,463,False
IMG63.png,675,443,700,462,False
IMG63.png,745,441,782,473,False
IMG63.png,1271,437,1305,468,False
IMG63.png,958,439,977,464,False
IMG63.png,1114,437,1122,463,False
IMG63.png,540,433,592,475,False
IMG63.png,555,430,584,451,False
IMG63.png,543,430,568,451,False
IMG63.png,385,432,400,463,False
IMG63.png,97,430,116,452,False
IMG63.png,203,427,223,470,False
IMG63.png,1198,423,1217,443,False
IMG63.png,77,425,98,446,False
IMG63.png,944,419,957,443,False
IMG63.png,124,418,139,440,False
IMG63.png,580,412,609,437,False
IMG63.png,252,412,277,447,False
IMG63.png,371,411,381,440,False
IMG63.png,433,405,454,430,False
IMG63.png,481,403,504,424,False
IMG63.png,453,401,465,427,False
IMG63.png,773,398,782,422,False
IMG63.png,52,398,66,426,False
IMG63.png,466,396,477,420,False
IMG63.png,87,389,113,423,False
IMG63.png,140,388,230,544,False
IMG63.png,746,388,769,417,False
IMG63.png,323,388,341,416,False
IMG63.png,240,386,260,413,False
IMG63.png,144,386,174,415,False
IMG63.png,529,385,544,421,False
IMG63.png,212,382,239,407,False
IMG63.png,1235,381,1246,407,False
IMG63.png,256,367,273,394,False
IMG63.png,209,358,240,389,False
IMG63.png,67,359,108,394,False
IMG63.png,830,357,854,379,False
IMG63.png,556,357,569,380,False
IMG63.png,376,351,405,384,False
IMG63.png,856,353,899,389,False
IMG63.png,1231,350,1243,372,False
IMG63.png,157,337,207,391,False
IMG63.png,917,332,942,358,False
IMG63.png,866,331,888,352,False
IMG63.png,449,327,463,350,False
IMG63.png,432,327,451,368,False
IMG63.png,207,327,244,358,False
IMG63.png,736,313,832,400,False
IMG63.png,179,311,196,338,False
IMG63.png,46,313,62,338,False
IMG63.png,165,304,173,331,False
IMG63.png,939,299,960,320,False
IMG63.png,471,300,491,326,False
IMG63.png,779,296,796,314,False
IMG63.png,112,294,143,332,False
IMG63.png,332,289,349,310,False
IMG63.png,755,286,776,309,False
IMG63.png,1226,285,1255,308,False
IMG63.png,767,279,794,307,False
IMG63.png,1326,281,1343,296,False
IMG63.png,803,279,827,315,False
IMG63.png,487,280,505,303,False
IMG63.png,533,272,579,303,False
IMG63.png,302,270,318,298,False
IMG63.png,456,265,472,292,False
IMG63.png,790,262,812,286,False
IMG63.png,335,256,359,280,False
IMG63.png,79,260,97,291,False
IMG63.png,1160,257,1230,388,False
IMG63.png,554,254,574,281,False
IMG63.png,288,252,306,275,False
IMG63.png,437,251,452,281,False
IMG63.png,352,246,369,271,False
IMG63.png,128,247,146,286,False
IMG63.png,112,247,133,276,False
IMG63.png,414,241,434,271,False
IMG63.png,1140,236,1164,257,False
IMG63.png,925,240,938,261,False
IMG63.png,593,238,610,265,False
IMG63.png,1116,236,1147,267,False
IMG63.png,50,235,60,270,False
IMG63.png,122,233,138,251,False
IMG63.png,940,228,962,251,False
IMG63.png,637,228,645,258,False
IMG63.png,496,224,515,252,False
IMG63.png,839,219,864,244,False
IMG63.png,957,219,988,251,False
IMG63.png,312,216,333,241,False
IMG63.png,1232,217,1245,241,False
IMG63.png,1200,217,1228,268,False
IMG63.png,219,206,242,229,False
IMG63.png,196,211,218,230,False
IMG63.png,171,209,204,327,False
IMG63.png,876,201,910,232,False
IMG63.png,1137,199,1160,227,False
IMG63.png,523,200,539,220,False
IMG63.png,366,191,386,224,False
IMG63.png,165,191,180,220,False
IMG63.png,82,190,102,223,False
IMG63.png,1062,187,1076,224,False
IMG63.png,222,183,249,211,False
IMG63.png,375,184,397,209,False
IMG63.png,1224,181,1242,200,False
IMG63.png,27,176,81,235,False
IMG63.png,943,178,992,202,False
IMG63.png,1083,177,1101,200,False
IMG63.png,799,175,814,196,False
IMG63.png,1146,168,1167,190,False
IMG63.png,1099,171,1140,227,False
IMG63.png,282,166,298,190,False
IMG63.png,702,157,719,186,False
IMG63.png,630,159,659,190,False
IMG63.png,548,158,565,184,False
IMG63.png,615,157,639,186,False
IMG63.png,377,152,400,173,False
IMG63.png,785,150,803,165,False
IMG63.png,984,138,1056,213,False
IMG63.png,178,147,208,207,False
IMG63.png,582,147,610,211,False
IMG63.png,929,141,956,167,False
IMG63.png,167,146,182,181,False
IMG63.png,753,142,770,165,False
IMG63.png,224,141,245,164,False
IMG63.png,68,137,116,188,False
IMG63.png,56,136,71,175,False
IMG63.png,509,133,530,153,False
IMG63.png,207,132,232,148,False
IMG63.png,26,134,39,153,False
IMG63.png,1070,128,1103,157,False
IMG63.png,535,127,557,150,False
IMG63.png,98,126,124,161,False
IMG63.png,1112,118,1132,148,False
IMG63.png,823,112,858,157,False
IMG63.png,614,109,638,140,False
IMG63.png,1135,106,1170,140,False
IMG63.png,339,107,369,153,False
IMG63.png,577,106,591,129,False
IMG63.png,41,100,59,127,False
IMG63.png,1038,98,1047,123,False
IMG63.png,1167,96,1197,119,False
IMG63.png,1291,92,1310,113,False
IMG63.png,1303,92,1331,119,False
IMG63.png,631,86,650,111,False
IMG63.png,486,86,504,110,False
IMG63.png,62,84,76,114,False
IMG63.png,909,82,939,110,False
IMG63.png,158,80,171,111,False
IMG63.png,183,72,208,141,False
IMG63.png,177,65,195,88,False
IMG63.png,608,64,631,77,False
IMG63.png,1236,58,1282,138,False
IMG63.png,634,55,671,123,False
IMG63.png,227,59,254,87,False
IMG63.png,983,57,1008,80,False
IMG63.png,249,58,284,87,False
IMG63.png,1330,58,1350,78,False
IMG63.png,818,54,854,79,False
IMG63.png,741,50,769,79,False
IMG63.png,689,46,740,81,False
IMG63.png,107,46,154,81,False
IMG63.png,211,47,226,72,False
IMG63.png,169,43,190,69,False
IMG63.png,452,34,479,60,False
IMG63.png,531,31,549,58,False
IMG63.png,1278,32,1304,60,False
IMG63.png,709,31,732,52,False
IMG63.png,493,25,521,53,False
IMG63.png,633,29,650,41,False
IMG63.png,1300,22,1319,64,False
IMG63.png,1251,18,1275,58,False
IMG63.png,193,20,211,55,False
IMG63.png,208,17,238,50,False
IMG63.png,114,16,141,37,False
IMG63.png,916,14,931,39,False
IMG63.png,177,15,192,32,False
IMG63.png,57,6,78,27,False
IMG63.png,752,3,782,36,False
IMG63.png,98,6,119,26,False
IMG63.png,1332,1,1350,23,False
IMG64.png,341,590,358,610,False
IMG64.png,572,587,589,604,False
IMG64.png,588,578,610,602,False
IMG64.png,744,580,759,607,False
IMG64.png,526,570,553,601,False
IMG64.png,488,573,521,606,False
IMG64.png,888,574,980,604,False
IMG64.png,379,574,397,591,False
IMG64.png,631,573,653,597,False
IMG64.png,700,571,720,601,False
IMG64.png,759,569,800,615,False
IMG64.png,337,565,357,584,False
IMG64.png,318,565,335,596,False
IMG64.png,411,553,459,604,False
IMG64.png,551,561,575,589,False
IMG64.png,260,556,285,581,False
IMG64.png,839,546,873,583,False
IMG64.png,588,546,617,576,False
IMG64.png,358,540,386,588,False
IMG64.png,805,540,824,564,False
IMG64.png,637,535,673,579,False
IMG64.png,496,541,529,575,False
IMG64.png,1315,541,1356,588,False
IMG64.png,571,539,595,579,False
IMG64.png,307,541,323,581,False
IMG64.png,246,537,260,563,False
IMG64.png,606,535,629,557,False
IMG64.png,630,533,640,562,False
IMG64.png,547,532,571,567,False
IMG64.png,420,532,431,564,False
IMG64.png,1139,529,1158,558,False
IMG64.png,381,522,417,570,False
IMG64.png,433,514,451,562,False
IMG64.png,687,513,701,536,False
IMG64.png,286,509,300,540,False
IMG64.png,1159,507,1190,538,False
IMG64.png,559,506,573,527,False
IMG64.png,591,499,615,538,False
IMG64.png,1103,495,1133,529,False
IMG64.png,1089,496,1101,521,False
IMG64.png,621,494,636,519,False
IMG64.png,1127,489,1152,513,False
IMG64.png,970,488,991,510,False
IMG64.png,1212,476,1237,511,False
IMG64.png,629,475,657,506,False
IMG64.png,1069,472,1091,493,False
IMG64.png,676,465,686,494,False
IMG64.png,1280,463,1292,488,False
IMG64.png,14,462,37,481,False
IMG64.png,1137,452,1153,477,False
IMG64.png,1062,445,1075,471,False
IMG64.png,647,445,668,478,False
IMG64.png,575,439,601,463,False
IMG64.png,657,429,723,482,False
IMG64.png,160,436,168,485,False
IMG64.png,599,430,624,464,False
IMG64.png,47,428,67,454,False
IMG64.png,1084,427,1106,451,False
IMG64.png,1100,426,1122,459,False
IMG64.png,1301,426,1361,537,False
IMG64.png,252,422,275,448,False
IMG64.png,309,423,342,459,False
IMG64.png,1251,418,1272,441,False
IMG64.png,7,420,28,441,False
IMG64.png,1139,419,1159,441,False
IMG64.png,1288,416,1307,443,False
IMG64.png,336,413,357,435,False
IMG64.png,1209,408,1235,427,False
IMG64.png,321,402,342,423,False
IMG64.png,553,395,600,445,False
IMG64.png,307,387,328,426,False
IMG64.png,115,387,134,411,False
IMG64.png,328,379,343,405,False
IMG64.png,1022,379,1038,405,False
IMG64.png,834,370,901,505,False
IMG64.png,131,373,144,452,False
IMG64.png,1216,366,1231,395,False
IMG64.png,1142,364,1161,387,False
IMG64.png,1071,355,1091,384,False
IMG64.png,361,346,383,367,False
IMG64.png,337,351,372,398,False
IMG64.png,1023,347,1049,369,False
IMG64.png,301,350,325,374,False
IMG64.png,157,346,175,363,False
IMG64.png,1119,339,1145,367,False
IMG64.png,1001,334,1019,355,False
IMG64.png,1231,334,1247,357,False
IMG64.png,1188,334,1199,355,False
IMG64.png,323,331,356,373,False
IMG64.png,671,306,872,557,False
IMG64.png,121,331,135,357,False
IMG64.png,153,323,163,356,False
IMG64.png,1039,321,1086,368,False
IMG64.png,1138,315,1176,365,False
IMG64.png,1105,317,1122,342,False
IMG64.png,274,311,303,334,False
IMG64.png,1262,303,1271,326,False
IMG64.png,381,291,402,314,False
IMG64.png,434,288,454,310,False
IMG64.png,361,287,374,312,False
IMG64.png,238,277,280,316,False
IMG64.png,635,248,651,270,False
IMG64.png,244,247,269,272,False
IMG64.png,264,240,285,263,False
IMG64.png,398,236,412,258,False
IMG64.png,278,233,305,275,False
IMG64.png,49,225,67,250,False
IMG64.png,1214,219,1235,246,False
IMG64.png,1175,219,1199,246,False
IMG64.png,175,207,233,260,False
IMG64.png,931,203,974,246,False
IMG64.png,170,208,179,234,False
IMG64.png,702,200,723,224,False
IMG64.png,187,195,204,210,False
IMG64.png,197,175,226,202,False
IMG64.png,1054,177,1067,207,False
IMG64.png,224,173,247,200,False
IMG64.png,243,169,254,195,False
IMG64.png,685,164,708,204,False
IMG64.png,172,159,184,202,False
IMG64.png,126,156,142,189,False
IMG64.png,410,149,435,178,False
IMG64.png,240,144,255,167,False
IMG64.png,265,142,291,167,False
IMG64.png,476,141,492,164,False
IMG64.png,309,136,333,158,False
IMG64.png,212,135,237,159,False
IMG64.png,970,135,985,171,False
IMG64.png,580,126,612,162,False
IMG64.png,42,129,63,144,False
IMG64.png,82,116,99,155,False
IMG64.png,256,113,278,140,False
IMG64.png,133,114,145,145,False
IMG64.png,190,107,204,126,False
IMG64.png,978,106,1004,125,False
IMG64.png,295,102,319,120,False
IMG64.png,27,102,41,126,False
IMG64.png,198,99,234,143,False
IMG64.png,163,100,170,149,False
IMG64.png,1223,93,1270,136,False
IMG64.png,1182,91,1202,115,False
IMG64.png,911,88,935,112,False
IMG64.png,1202,84,1212,110,False
IMG64.png,36,71,54,107,False
IMG64.png,177,67,212,101,False
IMG64.png,979,67,1000,98,False
IMG64.png,628,63,652,87,False
IMG64.png,811,59,833,82,False
IMG64.png,423,57,446,81,False
IMG64.png,972,57,984,79,False
IMG64.png,588,55,610,78,False
IMG64.png,308,52,321,86,False
IMG64.png,1332,44,1353,67,False
IMG64.png,6,44,27,87,False
IMG64.png,911,44,933,66,False
IMG64.png,539,44,569,74,False
IMG64.png,1015,39,1039,60,False
IMG64.png,811,35,835,57,False
IMG64.png,888,36,905,51,False
IMG64.png,949,34,971,63,False
IMG64.png,519,28,539,48,False
IMG64.png,932,27,954,61,False
IMG64.png,1317,22,1338,47,False
IMG64.png,914,20,932,39,False
IMG64.png,609,16,625,37,False
IMG64.png,785,13,814,40,False
IMG64.png,68,11,83,37,False
IMG64.png,824,10,846,41,False
IMG64.png,964,-2,999,31,False
IMG64.png,1285,0,1303,24,False
IMG65.png,921,603,964,612,False
IMG65.png,1157,586,1169,603,False
IMG65.png,556,580,572,606,False
IMG65.png,320,579,349,606,False
IMG65.png,432,574,447,597,False
IMG65.png,572,572,588,591,False
IMG65.png,1101,571,1111,612,False
IMG65.png,982,566,1006,594,False
IMG65.png,867,568,887,593,False
IMG65.png,460,563,477,588,False
IMG65.png,1087,559,1097,582,False
IMG65.png,971,556,985,576,False
IMG65.png,328,547,362,582,False
IMG65.png,1206,540,1235,565,False
IMG65.png,556,539,579,561,False
IMG65.png,1311,537,1357,603,False
IMG65.png,1114,531,1124,556,False
IMG65.png,1063,530,1076,554,False
IMG65.png,1083,518,1107,561,False
IMG65.png,939,511,970,547,False
IMG65.png,923,515,939,542,False
IMG65.png,818,514,848,543,False
IMG65.png,842,508,863,529,False
IMG65.png,941,510,950,536,False
IMG65.png,873,506,891,544,False
IMG65.png,1112,500,1127,535,False
IMG65.png,647,499,667,519,False
IMG65.png,379,487,393,517,False
IMG65.png,514,483,531,513,False
IMG65.png,161,481,174,506,False
IMG65.png,845,477,857,498,False
IMG65.png,750,473,760,495,False
IMG65.png,1113,465,1140,495,False
IMG65.png,933,464,964,492,False
IMG65.png,566,458,591,488,False
IMG65.png,1063,454,1117,507,False
IMG65.png,1000,446,1043,485,False
IMG65.png,694,450,711,471,False
IMG65.png,1309,426,1356,536,False
IMG65.png,1180,413,1202,428,False
IMG65.png,248,413,271,431,False
IMG65.png,927,408,949,440,False
IMG65.png,705,402,727,425,False
IMG65.png,1113,406,1132,457,False
IMG65.png,1242,399,1262,420,False
IMG65.png,819,391,838,423,False
IMG65.png,1193,387,1210,413,False
IMG65.png,219,386,245,408,False
IMG65.png,633,388,649,436,False
IMG65.png,683,380,705,406,False
IMG65.png,1115,376,1141,403,False
IMG65.png,1169,378,1193,407,False
IMG65.png,190,375,211,396,False
IMG65.png,1210,373,1229,401,False
IMG65.png,885,372,894,397,False
IMG65.png,660,366,682,397,False
IMG65.png,649,364,658,392,False
IMG65.png,284,363,324,398,False
IMG65.png,831,360,847,386,False
IMG65.png,1145,356,1166,383,False
IMG65.png,515,355,530,394,False
IMG65.png,933,350,953,370,False
IMG65.png,527,352,545,374,False
IMG65.png,233,353,253,382,False
IMG65.png,352,343,382,378,False
IMG65.png,1231,343,1257,364,False
IMG65.png,1009,329,1045,378,False
IMG65.png,878,335,890,362,False
IMG65.png,-4,329,18,366,False
IMG65.png,308,318,336,356,False
IMG65.png,332,317,352,339,False
IMG65.png,550,315,564,338,False
IMG65.png,1003,307,1029,329,False
IMG65.png,1113,307,1125,355,False
IMG65.png,314,303,335,324,False
IMG65.png,1248,296,1312,361,False
IMG65.png,292,299,306,319,False
IMG65.png,1187,298,1206,319,False
IMG65.png,754,300,765,328,False
IMG65.png,172,296,183,319,False
IMG65.png,946,287,962,320,False
IMG65.png,450,287,460,310,False
IMG65.png,630,283,666,317,False
IMG65.png,1282,283,1292,305,False
IMG65.png,1217,274,1259,313,False
IMG65.png,871,275,881,302,False
IMG65.png,673,266,693,286,False
IMG65.png,1086,256,1130,310,False
IMG65.png,1199,250,1210,273,False
IMG65.png,885,249,944,327,False
IMG65.png,48,240,70,268,False
IMG65.png,90,241,109,262,False
IMG65.png,1174,239,1203,267,False
IMG65.png,1108,227,1133,271,False
IMG65.png,1084,227,1111,257,False
IMG65.png,162,222,176,242,False
IMG65.png,843,222,854,252,False
IMG65.png,63,212,87,236,False
IMG65.png,713,213,734,234,False
IMG65.png,393,208,415,232,False
IMG65.png,1129,208,1150,229,False
IMG65.png,679,201,696,226,False
IMG65.png,1117,201,1130,229,False
IMG65.png,937,199,963,233,False
IMG65.png,870,191,882,216,False
IMG65.png,286,187,303,215,False
IMG65.png,176,168,194,190,False
IMG65.png,222,162,248,188,False
IMG65.png,301,158,327,198,False
IMG65.png,1156,156,1192,173,False
IMG65.png,99,152,118,176,False
IMG65.png,1104,143,1124,160,False
IMG65.png,929,141,956,183,False
IMG65.png,1120,139,1133,185,False
IMG65.png,368,138,383,164,False
IMG65.png,1007,136,1024,149,False
IMG65.png,869,135,887,159,False
IMG65.png,610,124,638,153,False
IMG65.png,664,120,687,144,False
IMG65.png,1099,114,1126,137,False
IMG65.png,558,115,582,144,False
IMG65.png,232,110,249,136,False
IMG65.png,1226,104,1245,127,False
IMG65.png,145,103,181,136,False
IMG65.png,579,99,615,137,False
IMG65.png,190,95,222,126,False
IMG65.png,1122,96,1132,133,False
IMG65.png,174,93,198,108,False
IMG65.png,219,90,232,120,False
IMG65.png,597,87,613,103,False
IMG65.png,528,83,540,107,False
IMG65.png,147,81,176,107,False
IMG65.png,125,80,139,111,False
IMG65.png,20,77,120,123,False
IMG65.png,756,73,774,98,False
IMG65.png,618,57,627,81,False
IMG65.png,27,49,44,74,False
IMG65.png,186,44,213,62,False
IMG65.png,852,33,885,103,False
IMG65.png,36,27,60,51,False
IMG65.png,424,24,468,63,False
IMG65.png,407,17,419,37,False
IMG65.png,144,11,164,34,False
IMG65.png,120,11,151,31,False
IMG65.png,846,3,866,26,False
IMG66.png,1087,584,1133,631,False
IMG66.png,888,593,980,614,False
IMG66.png,419,583,439,604,False
IMG66.png,599,577,621,602,False
IMG66.png,584,580,601,599,False
IMG66.png,556,577,586,604,False
IMG66.png,162,575,173,601,False
IMG66.png,1236,569,1263,596,False
IMG66.png,328,565,341,599,False
IMG66.png,210,540,247,611,False
IMG66.png,1312,537,1357,584,False
IMG66.png,955,535,977,560,False
IMG66.png,264,532,284,554,False
IMG66.png,215,527,224,552,False
IMG66.png,526,522,552,545,False
IMG66.png,577,519,609,550,False
IMG66.png,1286,513,1307,534,False
IMG66.png,1262,512,1284,537,False
IMG66.png,720,510,740,531,False
IMG66.png,961,509,986,534,False
IMG66.png,263,508,283,533,False
IMG66.png,686,501,698,524,False
IMG66.png,843,498,888,522,False
IMG66.png,1027,492,1049,514,False
IMG66.png,236,492,267,531,False
IMG66.png,849,474,886,510,False
IMG66.png,684,474,704,495,False
IMG66.png,955,470,980,495,False
IMG66.png,485,467,517,493,False
IMG66.png,812,461,857,510,False
IMG66.png,503,455,528,478,False
IMG66.png,215,460,234,519,False
IMG66.png,1203,457,1216,485,False
IMG66.png,600,447,616,474,False
IMG66.png,1028,445,1054,482,False
IMG66.png,1006,448,1028,473,False
IMG66.png,896,445,907,477,False
IMG66.png,1157,445,1169,462,False
IMG66.png,776,440,829,492,False
IMG66.png,1228,431,1253,456,False
IMG66.png,615,426,643,455,False
IMG66.png,507,427,528,446,False
IMG66.png,470,424,485,454,False
IMG66.png,902,422,925,445,False
IMG66.png,1163,422,1175,446,False
IMG66.png,1102,419,1130,447,False
IMG66.png,679,414,747,474,False
IMG66.png,407,421,431,443,False
IMG66.png,1280,420,1304,450,False
IMG66.png,869,419,887,440,False
IMG66.png,814,417,886,487,False
IMG66.png,794,418,812,435,False
IMG66.png,1209,416,1223,437,False
IMG66.png,998,416,1015,449,False
IMG66.png,759,413,796,437,False
IMG66.png,374,412,394,441,False
IMG66.png,329,403,354,428,False
IMG66.png,557,397,570,423,False
IMG66.png,222,396,242,431,False
IMG66.png,530,391,552,413,False
IMG66.png,1164,390,1185,424,False
